Timestamp,Cycle,Temperature,Heater Name,Heater Power,Fan Power
2021-01-01 00:02:36,annealing,11.72,Heater_1,100.00,0.00
2021-01-01 00:02:36,annealing,11.72,Heater_2,100.00,0.00
2021-01-01 00:02:37,annealing,12.07,Heater_1,100.00,0.00
2021-01-01 00:02:37,annealing,12.07,Heater_2,100.00,0.00
2021-01-01 00:02:38,annealing,12.34,Heater_1,100.00,0.00
2021-01-01 00:02:38,annealing,12.34,Heater_2,100.00,0.00
2021-01-01 00:02:39,annealing,12.66,Heater_1,100.00,0.00
2021-01-01 00:02:39,annealing,12.66,Heater_2,100.00,0.00
2021-01-01 00:02:40,annealing,13.07,Heater_1,100.00,0.00
2021-01-01 00:02:40,annealing,13.07,Heater_2,100.00,0.00
2021-01-01 00:02:41,annealing,13.39,Heater_1,100.00,0.00
2021-01-01 00:02:41,annealing,13.39,Heater_2,100.00,0.00
2021-01-01 00:02:43,annealing,13.77,Heater_1,100.00,0.00
2021-01-01 00:02:43,annealing,13.77,Heater_2,100.00,0.00
2021-01-01 00:02:44,annealing,14.24,Heater_1,100.00,0.00
2021-01-01 00:02:44,annealing,14.24,Heater_2,100.00,0.00
2021-01-01 00:02:45,annealing,14.62,Heater_1,100.00,0.00
2021-01-01 00:02:45,annealing,14.62,Heater_2,100.00,0.00
2021-01-01 00:02:46,annealing,15.12,Heater_1,100.00,0.00
2021-01-01 00:02:46,annealing,15.12,Heater_2,100.00,0.00
2021-01-01 00:02:47,annealing,15.50,Heater_1,100.00,0.00
2021-01-01 00:02:47,annealing,15.50,Heater_2,100.00,0.00
2021-01-01 00:02:48,annealing,16.06,Heater_1,100.00,0.00
2021-01-01 00:02:48,annealing,16.06,Heater_2,100.00,0.00
2021-01-01 00:02:49,annealing,16.64,Heater_1,100.00,0.00
2021-01-01 00:02:49,annealing,16.64,Heater_2,100.00,0.00
2021-01-01 00:02:50,annealing,17.03,Heater_1,100.00,0.00
2021-01-01 00:02:50,annealing,17.03,Heater_2,100.00,0.00
2021-01-01 00:02:51,annealing,17.61,Heater_1,100.00,0.00
2021-01-01 00:02:51,annealing,17.61,Heater_2,100.00,0.00
2021-01-01 00:02:52,annealing,18.11,Heater_1,100.00,0.00
2021-01-01 00:02:52,annealing,18.11,Heater_2,100.00,0.00
2021-01-01 00:02:53,annealing,18.61,Heater_1,100.00,0.00
2021-01-01 00:02:54,annealing,18.61,Heater_2,100.00,0.00
2021-01-01 00:02:55,extension,19.22,Heater_1,100.00,0.00
2021-01-01 00:02:55,extension,19.22,Heater_2,100.00,0.00
2021-01-01 00:02:56,extension,19.69,Heater_1,100.00,0.00
2021-01-01 00:02:56,extension,19.69,Heater_2,100.00,0.00
2021-01-01 00:02:57,extension,20.19,Heater_1,100.00,0.00
2021-01-01 00:02:57,extension,20.19,Heater_2,100.00,0.00
2021-01-01 00:02:58,extension,20.98,Heater_1,100.00,0.00
2021-01-01 00:02:58,extension,20.98,Heater_2,100.00,0.00
2021-01-01 00:02:59,extension,21.33,Heater_1,100.00,0.00
2021-01-01 00:02:59,extension,21.33,Heater_2,100.00,0.00
2021-01-01 00:03:00,extension,21.98,Heater_1,100.00,0.00
2021-01-01 00:03:00,extension,21.98,Heater_2,100.00,0.00
2021-01-01 00:03:01,extension,22.47,Heater_1,100.00,0.00
2021-01-01 00:03:01,extension,22.47,Heater_2,100.00,0.00
2021-01-01 00:03:02,extension,23.03,Heater_1,100.00,0.00
2021-01-01 00:03:02,extension,23.03,Heater_2,100.00,0.00
2021-01-01 00:03:03,extension,23.47,Heater_1,100.00,0.00
2021-01-01 00:03:03,extension,23.47,Heater_2,100.00,0.00
2021-01-01 00:03:04,extension,24.26,Heater_1,100.00,0.00
2021-01-01 00:03:05,extension,24.26,Heater_2,100.00,0.00
2021-01-01 00:03:06,extension,24.82,Heater_1,100.00,0.00
2021-01-01 00:03:06,extension,24.82,Heater_2,100.00,0.00
2021-01-01 00:03:07,extension,25.23,Heater_1,100.00,0.00
2021-01-01 00:03:07,extension,25.23,Heater_2,100.00,0.00
2021-01-01 00:03:08,extension,25.79,Heater_1,100.00,0.00
2021-01-01 00:03:08,extension,25.79,Heater_2,100.00,0.00
2021-01-01 00:03:09,extension,26.52,Heater_1,100.00,0.00
2021-01-01 00:03:09,extension,26.52,Heater_2,100.00,0.00
2021-01-01 00:03:10,extension,27.11,Heater_1,100.00,0.00
2021-01-01 00:03:10,extension,27.11,Heater_2,100.00,0.00
2021-01-01 00:03:11,extension,27.60,Heater_1,100.00,0.00
2021-01-01 00:03:11,extension,27.60,Heater_2,100.00,0.00
2021-01-01 00:03:12,extension,28.39,Heater_1,100.00,0.00
2021-01-01 00:03:12,extension,28.39,Heater_2,100.00,0.00
2021-01-01 00:03:13,extension,28.78,Heater_1,100.00,0.00
2021-01-01 00:03:13,extension,28.78,Heater_2,100.00,0.00
2021-01-01 00:03:15,extension,29.48,Heater_1,100.00,0.00
2021-01-01 00:03:15,extension,29.48,Heater_2,100.00,0.00
2021-01-01 00:03:16,extension,30.04,Heater_1,100.00,0.00
2021-01-01 00:03:16,extension,30.04,Heater_2,100.00,0.00
2021-01-01 00:03:17,extension,30.45,Heater_1,100.00,0.00
2021-01-01 00:03:17,extension,30.45,Heater_2,100.00,0.00
2021-01-01 00:03:18,extension,30.80,Heater_1,100.00,0.00
2021-01-01 00:03:18,extension,30.80,Heater_2,100.00,0.00
2021-01-01 00:03:19,extension,31.59,Heater_1,100.00,0.00
2021-01-01 00:03:19,extension,31.59,Heater_2,100.00,0.00
2021-01-01 00:03:20,extension,32.00,Heater_1,100.00,0.00
2021-01-01 00:03:20,extension,32.00,Heater_2,100.00,0.00
2021-01-01 00:03:21,extension,32.38,Heater_1,100.00,0.00
2021-01-01 00:03:21,extension,32.38,Heater_2,100.00,0.00
2021-01-01 00:03:22,extension,33.29,Heater_1,100.00,0.00
2021-01-01 00:03:22,extension,33.29,Heater_2,100.00,0.00
2021-01-01 00:03:23,extension,33.82,Heater_1,100.00,0.00
2021-01-01 00:03:23,extension,33.82,Heater_2,100.00,0.00
2021-01-01 00:03:24,extension,34.08,Heater_1,100.00,0.00
2021-01-01 00:03:24,extension,34.08,Heater_2,100.00,0.00
2021-01-01 00:03:26,extension,34.46,Heater_1,100.00,0.00
2021-01-01 00:03:26,extension,34.46,Heater_2,100.00,0.00
2021-01-01 00:03:27,extension,35.13,Heater_1,100.00,0.00
2021-01-01 00:03:27,extension,35.13,Heater_2,100.00,0.00
2021-01-01 00:03:28,extension,35.34,Heater_1,100.00,0.00
2021-01-01 00:03:28,extension,35.34,Heater_2,100.00,0.00
2021-01-01 00:03:29,extension,36.25,Heater_1,100.00,0.00
2021-01-01 00:03:29,extension,36.25,Heater_2,100.00,0.00
2021-01-01 00:03:30,extension,36.39,Heater_1,100.00,0.00
2021-01-01 00:03:30,extension,36.39,Heater_2,100.00,0.00
2021-01-01 00:03:31,extension,37.10,Heater_1,100.00,0.00
2021-01-01 00:03:31,extension,37.10,Heater_2,100.00,0.00
2021-01-01 00:03:32,extension,37.69,Heater_1,100.00,0.00
2021-01-01 00:03:32,extension,37.69,Heater_2,100.00,0.00
2021-01-01 00:03:33,extension,38.15,Heater_1,100.00,0.00
2021-01-01 00:03:33,extension,38.15,Heater_2,100.00,0.00
2021-01-01 00:03:34,extension,38.42,Heater_1,100.00,0.00
2021-01-01 00:03:34,extension,38.42,Heater_2,100.00,0.00
2021-01-01 00:03:35,final_extension,38.86,Heater_1,72.91,0.00
2021-01-01 00:03:35,final_extension,38.86,Heater_2,72.91,0.00
2021-01-01 00:03:37,final_extension,39.53,Heater_1,84.69,0.00
2021-01-01 00:03:37,final_extension,39.53,Heater_2,84.69,0.00
2021-01-01 00:03:38,final_extension,40.15,Heater_1,100.00,0.00
2021-01-01 00:03:38,final_extension,40.15,Heater_2,100.00,0.00
2021-01-01 00:03:39,final_extension,40.21,Heater_1,100.00,0.00
2021-01-01 00:03:39,final_extension,40.21,Heater_2,100.00,0.00
2021-01-01 00:03:40,start_denaturation,40.67,Heater_1,100.00,0.00
2021-01-01 00:03:40,start_denaturation,40.67,Heater_2,100.00,0.00
2021-01-01 00:03:41,start_denaturation,41.20,Heater_1,100.00,0.00
2021-01-01 00:03:41,start_denaturation,41.20,Heater_2,100.00,0.00
2021-01-01 00:03:42,start_denaturation,41.52,Heater_1,100.00,0.00
2021-01-01 00:03:42,start_denaturation,41.52,Heater_2,100.00,0.00
2021-01-01 00:03:43,start_denaturation,42.23,Heater_1,100.00,0.00
2021-01-01 00:03:43,start_denaturation,42.23,Heater_2,100.00,0.00
2021-01-01 00:03:44,start_denaturation,42.23,Heater_1,100.00,0.00
2021-01-01 00:03:44,start_denaturation,42.23,Heater_2,100.00,0.00
2021-01-01 00:03:45,denaturation,43.08,Heater_1,100.00,0.00
2021-01-01 00:03:45,denaturation,43.08,Heater_2,100.00,0.00
2021-01-01 00:03:46,denaturation,43.13,Heater_1,100.00,0.00
2021-01-01 00:03:47,denaturation,43.13,Heater_2,100.00,0.00
2021-01-01 00:03:48,denaturation,43.84,Heater_1,100.00,0.00
2021-01-01 00:03:48,denaturation,43.84,Heater_2,100.00,0.00
2021-01-01 00:03:49,denaturation,44.39,Heater_1,100.00,0.00
2021-01-01 00:03:49,denaturation,44.39,Heater_2,100.00,0.00
2021-01-01 00:03:50,denaturation,44.89,Heater_1,100.00,0.00
2021-01-01 00:03:50,denaturation,44.89,Heater_2,100.00,0.00
2021-01-01 00:03:51,denaturation,45.54,Heater_1,100.00,0.00
2021-01-01 00:03:51,denaturation,45.54,Heater_2,100.00,0.00
2021-01-01 00:03:52,denaturation,45.54,Heater_1,100.00,0.00
2021-01-01 00:03:52,denaturation,45.54,Heater_2,100.00,0.00
2021-01-01 00:03:53,denaturation,45.74,Heater_1,100.00,0.00
2021-01-01 00:03:53,denaturation,45.74,Heater_2,100.00,0.00
2021-01-01 00:03:54,denaturation,46.39,Heater_1,100.00,0.00
2021-01-01 00:03:54,denaturation,46.39,Heater_2,100.00,0.00
2021-01-01 00:03:55,denaturation,46.54,Heater_1,100.00,0.00
2021-01-01 00:03:55,denaturation,46.54,Heater_2,100.00,0.00
2021-01-01 00:03:56,denaturation,47.41,Heater_1,100.00,0.00
2021-01-01 00:03:57,denaturation,47.41,Heater_2,100.00,0.00
2021-01-01 00:03:58,denaturation,47.62,Heater_1,100.00,0.00
2021-01-01 00:03:58,denaturation,47.62,Heater_2,100.00,0.00
2021-01-01 00:03:59,denaturation,48.18,Heater_1,100.00,0.00
2021-01-01 00:03:59,denaturation,48.18,Heater_2,100.00,0.00
2021-01-01 00:04:00,denaturation,48.00,Heater_1,100.00,0.00
2021-01-01 00:04:00,denaturation,48.00,Heater_2,100.00,0.00
2021-01-01 00:04:01,denaturation,49.00,Heater_1,100.00,0.00
2021-01-01 00:04:01,denaturation,49.00,Heater_2,100.00,0.00
2021-01-01 00:04:02,denaturation,48.82,Heater_1,100.00,0.00
2021-01-01 00:04:02,denaturation,48.82,Heater_2,100.00,0.00
2021-01-01 00:04:03,denaturation,49.49,Heater_1,100.00,0.00
2021-01-01 00:04:03,denaturation,49.49,Heater_2,100.00,0.00
2021-01-01 00:04:04,denaturation,49.41,Heater_1,100.00,0.00
2021-01-01 00:04:04,denaturation,49.41,Heater_2,100.00,0.00
2021-01-01 00:04:05,denaturation,50.08,Heater_1,100.00,0.00
2021-01-01 00:04:05,denaturation,50.08,Heater_2,100.00,0.00
2021-01-01 00:04:06,denaturation,50.23,Heater_1,100.00,0.00
2021-01-01 00:04:06,denaturation,50.23,Heater_2,100.00,0.00
2021-01-01 00:04:07,denaturation,50.99,Heater_1,100.00,0.00
2021-01-01 00:04:07,denaturation,50.99,Heater_2,100.00,0.00
2021-01-01 00:04:09,denaturation,51.31,Heater_1,100.00,0.00
2021-01-01 00:04:09,denaturation,51.31,Heater_2,100.00,0.00
2021-01-01 00:04:10,denaturation,51.52,Heater_1,100.00,0.00
2021-01-01 00:04:10,denaturation,51.52,Heater_2,100.00,0.00
2021-01-01 00:04:11,denaturation,51.60,Heater_1,100.00,0.00
2021-01-01 00:04:11,denaturation,51.60,Heater_2,100.00,0.00
2021-01-01 00:04:12,denaturation,51.98,Heater_1,100.00,0.00
2021-01-01 00:04:12,denaturation,51.98,Heater_2,100.00,0.00
2021-01-01 00:04:13,denaturation,52.54,Heater_1,100.00,0.00
2021-01-01 00:04:13,denaturation,52.54,Heater_2,100.00,0.00
2021-01-01 00:04:14,denaturation,52.54,Heater_1,100.00,0.00
2021-01-01 00:04:14,denaturation,52.54,Heater_2,100.00,0.00
2021-01-01 00:04:15,annealing,53.22,Heater_1,4.64,0.00
2021-01-01 00:04:15,annealing,53.22,Heater_2,4.64,0.00
2021-01-01 00:04:16,annealing,53.51,Heater_1,4.59,0.00
2021-01-01 00:04:16,annealing,53.51,Heater_2,4.59,0.00
2021-01-01 00:04:17,annealing,53.74,Heater_1,5.47,0.00
2021-01-01 00:04:17,annealing,53.74,Heater_2,5.47,0.00
2021-01-01 00:04:18,annealing,53.69,Heater_1,6.87,0.00
2021-01-01 00:04:18,annealing,53.69,Heater_2,6.87,0.00
2021-01-01 00:04:20,annealing,54.33,Heater_1,6.34,0.00
2021-01-01 00:04:20,annealing,54.33,Heater_2,6.34,0.00
2021-01-01 00:04:21,annealing,54.04,Heater_1,8.03,0.00
2021-01-01 00:04:21,annealing,54.04,Heater_2,8.03,0.00
2021-01-01 00:04:22,annealing,54.21,Heater_1,8.29,0.00
2021-01-01 00:04:22,annealing,54.21,Heater_2,8.29,0.00
2021-01-01 00:04:23,annealing,54.18,Heater_1,9.17,0.00
2021-01-01 00:04:23,annealing,54.18,Heater_2,9.17,0.00
2021-01-01 00:04:24,annealing,54.36,Heater_1,9.43,0.00
2021-01-01 00:04:24,annealing,54.36,Heater_2,9.43,0.00
2021-01-01 00:04:25,annealing,54.01,Heater_1,11.01,0.00
2021-01-01 00:04:25,annealing,54.01,Heater_2,11.01,0.00
2021-01-01 00:04:26,annealing,54.18,Heater_1,11.27,0.00
2021-01-01 00:04:26,annealing,54.18,Heater_2,11.27,0.00
2021-01-01 00:04:27,annealing,54.24,Heater_1,11.94,0.00
2021-01-01 00:04:27,annealing,54.24,Heater_2,11.94,0.00
2021-01-01 00:04:28,annealing,53.57,Heater_1,14.40,0.00
2021-01-01 00:04:28,annealing,53.57,Heater_2,14.40,0.00
2021-01-01 00:04:30,annealing,53.92,Heater_1,14.44,0.00
2021-01-01 00:04:30,annealing,53.92,Heater_2,14.44,0.00
2021-01-01 00:04:31,annealing,54.33,Heater_1,14.52,0.00
2021-01-01 00:04:31,annealing,54.33,Heater_2,14.52,0.00
2021-01-01 00:04:32,annealing,54.10,Heater_1,15.94,0.00
2021-01-01 00:04:32,annealing,54.10,Heater_2,15.94,0.00
2021-01-01 00:04:33,annealing,54.27,Heater_1,16.18,0.00
2021-01-01 00:04:33,annealing,54.27,Heater_2,16.18,0.00
2021-01-01 00:04:34,annealing,54.07,Heater_1,17.45,0.00
2021-01-01 00:04:34,annealing,54.07,Heater_2,17.45,0.00
2021-01-01 00:04:35,extension,53.77,Heater_1,43.74,0.00
2021-01-01 00:04:35,extension,53.77,Heater_2,43.74,0.00
2021-01-01 00:04:36,extension,54.48,Heater_1,49.35,0.00
2021-01-01 00:04:36,extension,54.48,Heater_2,49.35,0.00
2021-01-01 00:04:37,extension,53.77,Heater_1,66.25,0.00
2021-01-01 00:04:37,extension,53.77,Heater_2,66.25,0.00
2021-01-01 00:04:38,extension,54.21,Heater_1,80.37,0.00
2021-01-01 00:04:38,extension,54.21,Heater_2,80.37,0.00
2021-01-01 00:04:39,extension,54.39,Heater_1,95.26,0.00
2021-01-01 00:04:40,extension,54.39,Heater_2,95.26,0.00
2021-01-01 00:04:41,extension,54.27,Heater_1,100.00,0.00
2021-01-01 00:04:41,extension,54.27,Heater_2,100.00,0.00
2021-01-01 00:04:42,extension,54.62,Heater_1,100.00,0.00
2021-01-01 00:04:42,extension,54.62,Heater_2,100.00,0.00
2021-01-01 00:04:43,extension,54.54,Heater_1,100.00,0.00
2021-01-01 00:04:43,extension,54.54,Heater_2,100.00,0.00
2021-01-01 00:04:44,extension,54.95,Heater_1,100.00,0.00
2021-01-01 00:04:44,extension,54.95,Heater_2,100.00,0.00
2021-01-01 00:04:45,extension,55.03,Heater_1,100.00,0.00
2021-01-01 00:04:45,extension,55.03,Heater_2,100.00,0.00
2021-01-01 00:04:46,extension,54.86,Heater_1,100.00,0.00
2021-01-01 00:04:46,extension,54.86,Heater_2,100.00,0.00
2021-01-01 00:04:47,extension,55.56,Heater_1,100.00,0.00
2021-01-01 00:04:47,extension,55.56,Heater_2,100.00,0.00
2021-01-01 00:04:48,extension,55.65,Heater_1,100.00,0.00
2021-01-01 00:04:48,extension,55.65,Heater_2,100.00,0.00
2021-01-01 00:04:49,extension,55.94,Heater_1,100.00,0.00
2021-01-01 00:04:49,extension,55.94,Heater_2,100.00,0.00
2021-01-01 00:04:50,extension,55.74,Heater_1,100.00,0.00
2021-01-01 00:04:50,extension,55.74,Heater_2,100.00,0.00
2021-01-01 00:04:52,extension,56.26,Heater_1,100.00,0.00
2021-01-01 00:04:52,extension,56.26,Heater_2,100.00,0.00
2021-01-01 00:04:53,extension,56.21,Heater_1,100.00,0.00
2021-01-01 00:04:53,extension,56.21,Heater_2,100.00,0.00
2021-01-01 00:04:54,extension,56.73,Heater_1,100.00,0.00
2021-01-01 00:04:54,extension,56.73,Heater_2,100.00,0.00
2021-01-01 00:04:55,extension,56.59,Heater_1,100.00,0.00
2021-01-01 00:04:55,extension,56.59,Heater_2,100.00,0.00
2021-01-01 00:04:56,extension,57.08,Heater_1,100.00,0.00
2021-01-01 00:04:56,extension,57.08,Heater_2,100.00,0.00
2021-01-01 00:04:57,extension,57.35,Heater_1,100.00,0.00
2021-01-01 00:04:57,extension,57.35,Heater_2,100.00,0.00
2021-01-01 00:04:58,extension,57.58,Heater_1,100.00,0.00
2021-01-01 00:04:58,extension,57.58,Heater_2,100.00,0.00
2021-01-01 00:04:59,extension,57.96,Heater_1,100.00,0.00
2021-01-01 00:04:59,extension,57.96,Heater_2,100.00,0.00
2021-01-01 00:05:00,extension,58.20,Heater_1,100.00,0.00
2021-01-01 00:05:00,extension,58.20,Heater_2,100.00,0.00
2021-01-01 00:05:02,extension,57.55,Heater_1,100.00,0.00
2021-01-01 00:05:02,extension,57.55,Heater_2,100.00,0.00
2021-01-01 00:05:03,extension,58.26,Heater_1,100.00,0.00
2021-01-01 00:05:03,extension,58.26,Heater_2,100.00,0.00
2021-01-01 00:05:04,extension,58.23,Heater_1,100.00,0.00
2021-01-01 00:05:04,extension,58.23,Heater_2,100.00,0.00
2021-01-01 00:05:05,extension,58.52,Heater_1,100.00,0.00
2021-01-01 00:05:05,extension,58.52,Heater_2,100.00,0.00
2021-01-01 00:05:06,extension,58.67,Heater_1,100.00,0.00
2021-01-01 00:05:06,extension,58.67,Heater_2,100.00,0.00
2021-01-01 00:05:07,extension,59.37,Heater_1,100.00,0.00
2021-01-01 00:05:07,extension,59.37,Heater_2,100.00,0.00
2021-01-01 00:05:08,extension,59.28,Heater_1,100.00,0.00
2021-01-01 00:05:08,extension,59.28,Heater_2,100.00,0.00
2021-01-01 00:05:09,extension,59.84,Heater_1,100.00,0.00
2021-01-01 00:05:09,extension,59.84,Heater_2,100.00,0.00
2021-01-01 00:05:10,extension,59.52,Heater_1,100.00,0.00
2021-01-01 00:05:10,extension,59.52,Heater_2,100.00,0.00
2021-01-01 00:05:12,extension,59.87,Heater_1,100.00,0.00
2021-01-01 00:05:12,extension,59.87,Heater_2,100.00,0.00
2021-01-01 00:05:13,extension,60.46,Heater_1,100.00,0.00
2021-01-01 00:05:13,extension,60.46,Heater_2,100.00,0.00
2021-01-01 00:05:14,extension,60.51,Heater_1,100.00,0.00
2021-01-01 00:05:14,extension,60.51,Heater_2,100.00,0.00
2021-01-01 00:05:15,final_extension,60.98,Heater_1,24.24,0.00
2021-01-01 00:05:15,final_extension,60.98,Heater_2,24.24,0.00
2021-01-01 00:05:16,final_extension,61.01,Heater_1,28.58,0.00
2021-01-01 00:05:16,final_extension,61.01,Heater_2,28.58,0.00
2021-01-01 00:05:17,final_extension,60.75,Heater_1,37.96,0.00
2021-01-01 00:05:17,final_extension,60.75,Heater_2,37.96,0.00
2021-01-01 00:05:18,final_extension,60.95,Heater_1,46.41,0.00
2021-01-01 00:05:18,final_extension,60.95,Heater_2,46.41,0.00
2021-01-01 00:05:19,final_extension,61.71,Heater_1,53.65,0.00
2021-01-01 00:05:19,final_extension,61.71,Heater_2,53.65,0.00
2021-01-01 00:05:20,start_denaturation,61.57,Heater_1,73.55,0.00
2021-01-01 00:05:20,start_denaturation,61.57,Heater_2,73.55,0.00
2021-01-01 00:05:21,start_denaturation,60.78,Heater_1,88.66,0.00
2021-01-01 00:05:21,start_denaturation,60.78,Heater_2,88.66,0.00
2021-01-01 00:05:22,start_denaturation,61.60,Heater_1,100.00,0.00
2021-01-01 00:05:23,start_denaturation,61.60,Heater_2,100.00,0.00
2021-01-01 00:05:24,start_denaturation,61.30,Heater_1,100.00,0.00
2021-01-01 00:05:24,start_denaturation,61.30,Heater_2,100.00,0.00
2021-01-01 00:05:25,denaturation,61.71,Heater_1,73.23,0.00
2021-01-01 00:05:25,denaturation,61.71,Heater_2,73.23,0.00
2021-01-01 00:05:26,denaturation,61.80,Heater_1,86.35,0.00
2021-01-01 00:05:26,denaturation,61.80,Heater_2,86.35,0.00
2021-01-01 00:05:27,denaturation,61.57,Heater_1,100.00,0.00
2021-01-01 00:05:27,denaturation,61.57,Heater_2,100.00,0.00
2021-01-01 00:05:28,denaturation,62.15,Heater_1,100.00,0.00
2021-01-01 00:05:28,denaturation,62.15,Heater_2,100.00,0.00
2021-01-01 00:05:29,denaturation,61.89,Heater_1,100.00,0.00
2021-01-01 00:05:29,denaturation,61.89,Heater_2,100.00,0.00
2021-01-01 00:05:30,denaturation,62.45,Heater_1,100.00,0.00
2021-01-01 00:05:30,denaturation,62.45,Heater_2,100.00,0.00
2021-01-01 00:05:31,denaturation,62.12,Heater_1,100.00,0.00
2021-01-01 00:05:31,denaturation,62.12,Heater_2,100.00,0.00
2021-01-01 00:05:32,denaturation,62.59,Heater_1,100.00,0.00
2021-01-01 00:05:32,denaturation,62.59,Heater_2,100.00,0.00
2021-01-01 00:05:33,denaturation,63.03,Heater_1,100.00,0.00
2021-01-01 00:05:34,denaturation,63.03,Heater_2,100.00,0.00
2021-01-01 00:05:35,denaturation,62.59,Heater_1,100.00,0.00
2021-01-01 00:05:35,denaturation,62.59,Heater_2,100.00,0.00
2021-01-01 00:05:36,denaturation,63.21,Heater_1,100.00,0.00
2021-01-01 00:05:36,denaturation,63.21,Heater_2,100.00,0.00
2021-01-01 00:05:37,denaturation,62.95,Heater_1,100.00,0.00
