Timestamp,Cycle,Temperature,Heater Name,Heater Power,Fan Power
2021-01-01 01:36:50,start_denaturation,11.31,Heater_1,100.00,0.00
2021-01-01 01:36:50,start_denaturation,11.31,Heater_2,100.00,0.00
2021-01-01 01:36:51,start_denaturation,10.90,Heater_1,100.00,0.00
2021-01-01 01:36:51,start_denaturation,10.90,Heater_2,100.00,0.00
2021-01-01 01:36:52,start_denaturation,10.90,Heater_1,100.00,0.00
2021-01-01 01:36:52,start_denaturation,10.90,Heater_2,100.00,0.00
2021-01-01 01:36:53,start_denaturation,10.90,Heater_1,100.00,0.00
2021-01-01 01:36:53,start_denaturation,10.90,Heater_2,100.00,0.00
2021-01-01 01:36:54,start_denaturation,10.96,Heater_1,100.00,0.00
2021-01-01 01:36:54,start_denaturation,10.96,Heater_2,100.00,0.00
2021-01-01 01:36:55,denaturation,10.93,Heater_1,100.00,0.00
2021-01-01 01:36:56,denaturation,10.93,Heater_2,100.00,0.00
2021-01-01 01:36:57,denaturation,10.87,Heater_1,100.00,0.00
2021-01-01 01:36:57,denaturation,10.87,Heater_2,100.00,0.00
2021-01-01 01:36:58,denaturation,10.81,Heater_1,100.00,0.00
2021-01-01 01:36:58,denaturation,10.81,Heater_2,100.00,0.00
2021-01-01 01:36:59,denaturation,11.19,Heater_1,100.00,0.00
2021-01-01 01:36:59,denaturation,11.19,Heater_2,100.00,0.00
2021-01-01 01:37:00,denaturation,10.90,Heater_1,100.00,0.00
2021-01-01 01:37:00,denaturation,10.90,Heater_2,100.00,0.00
2021-01-01 01:37:01,denaturation,10.87,Heater_1,100.00,0.00
2021-01-01 01:37:01,denaturation,10.87,Heater_2,100.00,0.00
2021-01-01 01:37:02,denaturation,10.90,Heater_1,100.00,0.00
2021-01-01 01:37:02,denaturation,10.90,Heater_2,100.00,0.00
2021-01-01 01:37:03,denaturation,10.93,Heater_1,100.00,0.00
2021-01-01 01:37:03,denaturation,10.93,Heater_2,100.00,0.00
2021-01-01 01:37:04,denaturation,10.87,Heater_1,100.00,0.00
2021-01-01 01:37:04,denaturation,10.87,Heater_2,100.00,0.00
2021-01-01 01:37:05,denaturation,10.84,Heater_1,100.00,0.00
2021-01-01 01:37:05,denaturation,10.84,Heater_2,100.00,0.00
2021-01-01 01:37:06,denaturation,10.93,Heater_1,100.00,0.00
2021-01-01 01:37:06,denaturation,10.93,Heater_2,100.00,0.00
2021-01-01 01:37:07,denaturation,10.96,Heater_1,100.00,0.00
2021-01-01 01:37:08,denaturation,10.96,Heater_2,100.00,0.00
2021-01-01 01:37:09,denaturation,10.93,Heater_1,100.00,0.00
2021-01-01 01:37:09,denaturation,10.93,Heater_2,100.00,0.00
2021-01-01 01:37:10,denaturation,10.84,Heater_1,100.00,0.00
2021-01-01 01:37:10,denaturation,10.84,Heater_2,100.00,0.00
2021-01-01 01:37:11,denaturation,10.87,Heater_1,100.00,0.00
2021-01-01 01:37:11,denaturation,10.87,Heater_2,100.00,0.00
