Timestamp,Cycle,Temperature,Heater Name,Heater Power,Fan Power
2021-01-01 00:00:36,start_denaturation,22.94,Heater_1,100,0.0
2021-01-01 00:00:36,start_denaturation,22.94,Heater_2,100,0.0
2021-01-01 00:00:38,start_denaturation,22.31,Heater_1,100,0.0
2021-01-01 00:00:38,start_denaturation,22.31,Heater_2,100,0.0
2021-01-01 00:00:39,start_denaturation,23.01,Heater_1,100,0.0
2021-01-01 00:00:39,start_denaturation,23.01,Heater_2,100,0.0
2021-01-01 00:00:40,start_denaturation,23.32,Heater_1,100,0.0
2021-01-01 00:00:40,start_denaturation,23.32,Heater_2,100,0.0
2021-01-01 00:00:41,start_denaturation,23.82,Heater_1,100,0.0
2021-01-01 00:00:41,start_denaturation,23.82,Heater_2,100,0.0
2021-01-01 00:00:42,start_denaturation,24.37,Heater_1,100,0.0
2021-01-01 00:00:42,start_denaturation,24.37,Heater_2,100,0.0
2021-01-01 00:00:43,start_denaturation,25.45,Heater_1,100,0.0
2021-01-01 00:00:43,start_denaturation,25.45,Heater_2,100,0.0
2021-01-01 00:00:44,start_denaturation,26.66,Heater_1,100,0.0
2021-01-01 00:00:44,start_denaturation,26.66,Heater_2,100,0.0
2021-01-01 00:00:45,start_denaturation,27.0,Heater_1,100,0.0
2021-01-01 00:00:45,start_denaturation,27.0,Heater_2,100,0.0
2021-01-01 00:00:46,start_denaturation,27.89,Heater_1,100,0.0
2021-01-01 00:00:46,start_denaturation,27.89,Heater_2,100,0.0
2021-01-01 00:00:47,start_denaturation,28.55,Heater_1,100,0.0
2021-01-01 00:00:47,start_denaturation,28.55,Heater_2,100,0.0
2021-01-01 00:00:48,start_denaturation,29.46,Heater_1,100,0.0
2021-01-01 00:00:48,start_denaturation,29.46,Heater_2,100,0.0
2021-01-01 00:00:49,start_denaturation,30.71,Heater_1,100,0.0
2021-01-01 00:00:49,start_denaturation,30.71,Heater_2,100,0.0
2021-01-01 00:00:50,start_denaturation,31.47,Heater_1,100,0.0
2021-01-01 00:00:51,start_denaturation,31.47,Heater_2,100,0.0
2021-01-01 00:00:52,start_denaturation,32.26,Heater_1,100,0.0
2021-01-01 00:00:52,start_denaturation,32.26,Heater_2,100,0.0
2021-01-01 00:00:53,start_denaturation,33.28,Heater_1,100,0.0
2021-01-01 00:00:53,start_denaturation,33.28,Heater_2,100,0.0
2021-01-01 00:00:54,start_denaturation,34.19,Heater_1,100,0.0
2021-01-01 00:00:54,start_denaturation,34.19,Heater_2,100,0.0
2021-01-01 00:00:55,start_denaturation,35.39,Heater_1,100,0.0
2021-01-01 00:00:55,start_denaturation,35.39,Heater_2,100,0.0
2021-01-01 00:00:56,start_denaturation,36.25,Heater_1,100,0.0
2021-01-01 00:00:56,start_denaturation,36.25,Heater_2,100,0.0
2021-01-01 00:00:57,start_denaturation,37.32,Heater_1,100,0.0
2021-01-01 00:00:57,start_denaturation,37.32,Heater_2,100,0.0
2021-01-01 00:00:58,start_denaturation,38.36,Heater_1,100,0.0
2021-01-01 00:00:58,start_denaturation,38.36,Heater_2,100,0.0
2021-01-01 00:00:59,start_denaturation,39.12,Heater_1,100,0.0
2021-01-01 00:00:59,start_denaturation,39.12,Heater_2,100,0.0
2021-01-01 00:01:00,start_denaturation,40.29,Heater_1,100,0.0
2021-01-01 00:01:00,start_denaturation,40.29,Heater_2,100,0.0
2021-01-01 00:01:02,start_denaturation,41.11,Heater_1,100,0.0
2021-01-01 00:01:02,start_denaturation,41.11,Heater_2,100,0.0
2021-01-01 00:01:03,start_denaturation,42.2,Heater_1,100,0.0
2021-01-01 00:01:03,start_denaturation,42.2,Heater_2,100,0.0
2021-01-01 00:01:04,start_denaturation,43.03,Heater_1,100,0.0
2021-01-01 00:01:04,start_denaturation,43.03,Heater_2,100,0.0
2021-01-01 00:01:05,start_denaturation,44.08,Heater_1,100,0.0
2021-01-01 00:01:05,start_denaturation,44.08,Heater_2,100,0.0
2021-01-01 00:01:06,start_denaturation,45.26,Heater_1,100,0.0
2021-01-01 00:01:06,start_denaturation,45.26,Heater_2,100,0.0
2021-01-01 00:01:07,start_denaturation,45.98,Heater_1,100,0.0
2021-01-01 00:01:07,start_denaturation,45.98,Heater_2,100,0.0
2021-01-01 00:01:08,start_denaturation,46.98,Heater_1,100,0.0
2021-01-01 00:01:08,start_denaturation,46.98,Heater_2,100,0.0
2021-01-01 00:01:09,start_denaturation,48.07,Heater_1,100,0.0
2021-01-01 00:01:09,start_denaturation,48.07,Heater_2,100,0.0
2021-01-01 00:01:10,start_denaturation,49.29,Heater_1,100,0.0
2021-01-01 00:01:11,start_denaturation,49.29,Heater_2,100,0.0
2021-01-01 00:01:12,start_denaturation,49.68,Heater_1,100,0.0
2021-01-01 00:01:12,start_denaturation,49.68,Heater_2,100,0.0
2021-01-01 00:01:13,start_denaturation,51.15,Heater_1,100,0.0
2021-01-01 00:01:13,start_denaturation,51.15,Heater_2,100,0.0
2021-01-01 00:01:14,start_denaturation,52.29,Heater_1,100,0.0
2021-01-01 00:01:14,start_denaturation,52.29,Heater_2,100,0.0
2021-01-01 00:01:15,start_denaturation,53.41,Heater_1,100,0.0
2021-01-01 00:01:15,start_denaturation,53.41,Heater_2,100,0.0
2021-01-01 00:01:16,start_denaturation,53.81,Heater_1,100,0.0
2021-01-01 00:01:16,start_denaturation,53.81,Heater_2,100,0.0
2021-01-01 00:01:17,start_denaturation,54.95,Heater_1,100,0.0
2021-01-01 00:01:17,start_denaturation,54.95,Heater_2,100,0.0
2021-01-01 00:01:18,start_denaturation,55.68,Heater_1,100,0.0
2021-01-01 00:01:18,start_denaturation,55.68,Heater_2,100,0.0
2021-01-01 00:01:19,start_denaturation,56.92,Heater_1,100,0.0
2021-01-01 00:01:19,start_denaturation,56.92,Heater_2,100,0.0
2021-01-01 00:01:20,start_denaturation,57.8,Heater_1,100,0.0
2021-01-01 00:01:20,start_denaturation,57.8,Heater_2,100,0.0
